Brand,Product Name,Price (INR),Product Link
HP,"HP 15, 13th Gen Intel Core i5-1334U Laptop (8GB RAM, 512GB SSD), Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 2021, Silver, 1.59Kg, Intel UHD Graphics, FHD Camera, Backlit KB, fd0220TU",51490,https://www.amazon.in/HP-i5-1334U-15-6-inch-Speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_168?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-168
ASUS,"ASUS Vivobook 14, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Cool Silver, 1.40kg, X1404VA-NK761WS, Intel UHD, M365 Basic (1Year)*, Backlit Keyboard Laptop",31650,https://www.amazon.in/ASUS-Vivobook-i3-1315U-Processor-X1404VA-NK761WS/dp/B0DTYF29BG/ref=sr_1_169?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-169
MSI,"MSI Modern 14, Intel 12th Gen. i5-1235U, 36CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Urban Silver/1.4Kg), C12MO-1299IN",38349,https://www.amazon.in/MSI-i5-1235U-Windows-Graphics-C12MO-1299IN/dp/B0DFTK36Z6/ref=sr_1_170?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-170
acer,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",40990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQzOTMyNDcxNTEyOTI4OjE3NjA5ODk2MzI6c3BfbXRmOjMwMDMyNTkyMDk2MzczMjo6MDo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989631%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
Acer,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop",40490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQzOTMyNDcxNTEyOTI4OjE3NjA5ODk2MzI6c3BfbXRmOjMwMDQ1OTUxNDIxMjgzMjo6MDo6&url=%2FAcer-i5-1334U-39-62cm-Windows-AL15-53%2Fdp%2FB0DPXBHF8H%2Fref%3Dsr_1_172_sspa%3Fdib%3DeyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989631%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MxaJSuUp8L&sp_cr=ZAZ
Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",96990,https://www.amazon.in/Apple-MacBook-13-inch-10-core-Unified/dp/B0DZDDQ429/ref=sr_1_173?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-173
Lenovo,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN/83ER00KRIN",45475,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_174?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-174
ASUS,"ASUS TUF F16,13th Gen,Intel Core i5-13450HX,Gaming Laptop(RTX 5050-8GB/115W TGP/16GB RAM/1TB SSD/FHD+/16""/165Hz/90Whr/Windows 11/M365 Basic (1Year)*/Office Home 2024/Jaeger Gray/2.5 Kg)FX608JH-RV057WS",99990,https://www.amazon.in/ASUS-i5-13450HX-5050-8GB-Windows-FX608JH-RV057WS/dp/B0FB9F4LGG/ref=sr_1_175?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-175
ASUS,"ASUS Vivobook 16X,Smartchoice,Intel Core i7-13620H,Creator/Gaming Laptop(RTX 3050-4GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.8 Kg) K3605VC-RP492WS",67990,https://www.amazon.in/ASUS-Vivobook-Smartchoice-i7-13620H-K3605VC-RP492WS/dp/B0FGJCV37Y/ref=sr_1_176?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-176
Certified,"Certified Thinkpad T490s, i5-8365U (1.32 Kg Light & Ultra Thin 0.69 inch), 16GB RAM, 512GB SSD, FHD Screen, Win 11, Ultra Light, HDMI + 2 USB + 2 USB-C – Cleaned & Tested",24990,https://www.amazon.in/Certified-Thinkpad-T490s-i5-8365U-Screen/dp/B0FRVW9N4M/ref=sr_1_177?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-177
Lenovo,"Lenovo IdeaPad 5 2-in-1 Intel Core Ultra 5 225H (16GB RAM/1TB SSD/14 (35.5cm)/WUXGA IPS/AI PC/Windows 11/Office Home 2024/Lenovo Digital Pen 2/1Yr ADP/Grey/1.6Kg), 83KR000HIN Convertible Laptop",91100,https://www.amazon.in/Lenovo-IdeaPad-Windows-83KR000HIN-Convertible/dp/B0FB95MMX7/ref=sr_1_178?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-178
Lenovo,"Lenovo IdeaPad 1, AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, HD 15.6"", Windows 11 Home, Cloud Grey, 1.58Kg, 82VG00ESIN, Thin and Light, 1Yr Warranty Laptop",32100,https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82VG00ESIN/dp/B0CJVGKM7D/ref=sr_1_179?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-179
Lenovo,"Lenovo IdeaPad Slim 3 Ryzen 5 5625U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00UGIN",39990,https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-82XM00UGIN/dp/B0FBX94V45/ref=sr_1_180?dib=eyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y&dib_tag=se&keywords=laptops&qid=1760989631&sr=8-180
Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQzOTMyNDcxNTEyOTI4OjE3NjA5ODk2MzI6c3BfYnRmOjMwMDcyMzY4MDEzMDMzMjo6MDo6&url=%2FDell-Inspiron-3535-Windows-Processor%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_181_sspa%3Fdib%3DeyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989631%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=8lmGrJDGAv&sp_cr=ZAZ
Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Silver",96990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQzOTMyNDcxNTEyOTI4OjE3NjA5ODk2MzI6c3BfYnRmOjMwMDQ5OTQ1MzM0NzczMjo6MDo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDX3JF4%2Fref%3Dsr_1_182_sspa%3Fdib%3DeyJ2IjoiMSJ9.EJ-33_Dx1gsAu3qqWwK6D-8SC5Kz7sP0OSh4pBft98f7PQKqekS8oN7tmhgHNGAkhjEMjmvsq4d2WvwezBAf-2xvTgyz07ietThPJnxl_wVJxPU10XmXrFV6RKQiq64nxl0KbYUZOF_cYasVazABXymQB5LhSBDRI9xN7F75xkLLjuBm96PN6Gbiu-Mzvf2zYLYYIfXzSyJzXL4w42R04RqDk8lnJ5-JWeY-qQv3A7c.0q7BBo90k5wwcN-IwM5sF-cG4LNO4z432uF0EbZyG8Y%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989631%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=3PwmGseZ5X&sp_cr=ZAZ
acer,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",40990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzc4MTczMTg5MTY2OTk6MTc2MDk4OTY1MDpzcF9hdGZfbmV4dDozMDAzMjU5MjA5NjM3MzI6OjA6Og&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_177_sspa%3Fdib%3DeyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989650%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
Dell,"Dell Vostro, Intel Core i3 13th Gen - 1305U, 16GB DDR4 RAM, 512GB, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Carbon Grey, 1.66Kg, 120Hz 250 nits Narrow Border Display, Intel UHD Graphics Laptop",34990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzc4MTczMTg5MTY2OTk6MTc2MDk4OTY1MDpzcF9hdGZfbmV4dDozMDA3NjQxMjkxOTQyMzI6OjA6Og&url=%2FDell-Vostro-Intel-Core-13th%2Fdp%2FB0FG2RJ9NC%2Fref%3Dsr_1_178_sspa%3Fdib%3DeyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989650%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=PFgDCfHuZA&sp_cr=ZAZ
ASUS,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U,Thin & Light (AMD Radeon iGPU/8GB RAM/512GB SSD/FHD/14/60Hz/42WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Green/1.38 kg) E1404FA-EB666WS",28990,https://www.amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-EB666WS/dp/B0FN9JPMWK/ref=sr_1_179?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-179
Lenovo,"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN",54060,https://www.amazon.in/Lenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN/dp/B0FBGS6ZW8/ref=sr_1_180?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-180
MSI,"MSI Katana 15, Intel 13th Gen. i7-13620H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050, GDDR6 6GB/Black/2.5Kg) B13VEK-2432IN",85990,https://www.amazon.in/MSI-i7-13620H-Windows-GeForce-B13VEK-2432IN/dp/B0FJLMGWSJ/ref=sr_1_181?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-181
Dell,"Dell Inspiron 7440, Intel Core 7 150U, 16GB RAM, 1TB SSD, FHD+ 250nits Touch, 14""/35.62cm, Windows 11, MS Office 21, Ice Blue, 1.71KG, Dell Active Pen, Backlit KB+FPR, McAfee 15 Months, 2-in-1 Laptop",85512,https://www.amazon.in/Dell-Inspiron-35-62cm-250nits-Backlit/dp/B0D83D1GG5/ref=sr_1_182?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-182
HP,"HP Pavilion Plus, Intel Core i5-1335U-13th Gen Laptop, (16GB LPDDR5x,512GB SSD),IPS, 300 nits, 14''(35.6cm) 2K,Win 11, M365 Basic(1yr), Office Home 24, Silver,1.38kg, 5MP Camera w/Shutter, ew0107TU",65990,https://www.amazon.in/HP-Pavilion-i5-1335U-13th-LPDDR5x-ew0107TU/dp/B07FLHBMXY/ref=sr_1_183?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-183
Stealth,"Stealth 14 AI Studio, Intel Core Ultra 7 155H, Built-in AI,36CM 2.8K OLED 120Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB /Star Blue/1.7Kg), A1VGG-054IN",136229,https://www.amazon.in/MSI-Stealth-Windows-GeForce-A1VGG-054IN/dp/B0CV5CSRL2/ref=sr_1_184?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-184
ASUS,"ASUS Vivobook 15, Intel Core i7 13th Gen 13620H, 16GB RAM, 512GB SSD, FHD 15.6"", Windows 11, Office Home 2024, Quiet Blue, 1.70kg, X1502VA-BQ838WS, Intel UHD iGPU, M365 Basic (1Year)* Laptop",58990,https://www.amazon.in/ASUS-Vivobook-i7-13620H-Keyboard-X1502VA-BQ838WS/dp/B0DYDZQYKP/ref=sr_1_185?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-185
ASUS,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, Black, 2.30KG, FA566NCR-HN117W Gaming Laptop",67990,https://www.amazon.in/ASUS-Gaming-GeForce-Windows-FA566NCR-HN117W/dp/B0F5MZHKTQ/ref=sr_1_186?dib=eyJ2IjoiMSJ9.H_QQKb_jh22fHKxnZW_KbdW6y2DDc97qcas916OUdstWCqWgGPj2---k-Hkoq_--ArfE93nBosxTsIsk0csZbKK--iHk1_fik_G4cowKk8cmFOx4DOSM8mEC-1AJIZQTYoec6-3jWBfoVD9AmZi9-9t6yxdGFSFYD-POGhV4j0J5_O0BGM5bUrvGaww_nw10gLqWu9o-lpk9Mw_ZswJs1ApRA1y4Ci_9cwFowZYlOVU.O8lFFsLZt0t1D_m0qYe_129n_bCufQmlkwc37HEnGlk&dib_tag=se&keywords=laptops&qid=1760989650&sr=8-186
